product_id,year_month,monthly_review_count
1566563887,2005-02,1
1566565014,2005-09,1
1566565529,2005-04,1
1566565529,2005-05,1
1566565529,2005-07,1
1566565707,2005-06,1
1566565839,2005-09,1
1566565847,2005-01,1
1566565847,2005-05,1
1566565847,2005-07,1
1566565960,2005-10,1
1566630991,2005-08,1
1566632285,2005-01,1
1566632714,2005-07,2
1566632951,2005-06,1
1566634180,2005-05,1
1566635055,2005-10,1
1566635519,2005-02,1
1566635624,2005-09,1
1566635640,2005-05,1
1566636086,2005-09,1
1566636140,2005-03,2
156663637X,2005-06,1
1566636426,2005-06,2
1566636434,2005-08,1
1566636434,2005-09,2
1566636434,2005-10,1
1566706300,2005-08,1
1566863848,2005-09,1
1566913101,2005-09,1
1566914183,2005-06,1
1566914310,2005-07,1
1566914310,2005-09,1
1566914337,2005-04,1
1566914817,2005-07,1
1566914825,2005-08,1
1566914949,2005-07,1
1566914973,2005-09,1
1566915007,2005-02,1
1566915058,2005-03,1
1566916062,2005-03,1
1566916186,2005-08,1
1566916208,2005-07,1
1566916232,2005-09,1
1566916526,2005-10,1
1566916666,2005-08,1
1566916712,2005-04,1
1566916712,2005-09,1
1566916712,2005-10,1
1566916763,2005-06,1
1566916771,2005-05,1
1566916771,2005-07,1
1566916771,2005-10,1
1566916798,2005-09,1
1566916828,2005-03,1
1566916828,2005-09,1
1566916836,2005-09,1
1566916844,2005-08,1
1566916879,2005-08,1
1566916887,2005-04,1
1566916887,2005-06,1
1566916887,2005-07,1
1566916992,2005-08,1
1566917867,2005-08,1
1566918847,2005-05,1
1566983479,2005-07,1
1567131751,2005-08,1
156718023X,2005-04,1
156718023X,2005-07,1
1567181082,2005-02,1
1567181198,2005-06,1
1567181325,2005-09,1
1567183360,2005-02,1
1567183360,2005-04,1
1567183603,2005-05,1
1567184006,2005-07,1
1567184081,2005-05,1
1567184464,2005-06,1
1567184510,2005-06,1
156718457X,2005-03,1
1567184677,2005-03,1
1567184693,2005-06,1
1567184855,2005-02,2
1567184995,2005-06,1
1567184995,2005-09,2
1567185274,2005-05,1
1567185312,2005-03,1
1567185371,2005-06,1
1567185584,2005-06,1
1567186718,2005-03,1
156718698X,2005-10,1
1567187455,2005-05,1
1567187943,2005-07,1
1567187986,2005-05,1
1567188176,2005-09,1
1567203876,2005-04,1
1567205038,2005-10,1
1567312365,2005-08,1
1567312993,2005-08,1
1567313264,2005-01,1
1567315437,2005-10,1
1567400930,2005-03,1
1567511252,2005-07,1
1567512925,2005-03,1
1567513042,2005-08,1
1567513107,2005-06,1
1567513182,2005-07,1
1567513220,2005-05,1
1567921051,2005-02,1
1567921299,2005-05,1
1567921841,2005-01,1
1567932150,2005-10,1
1567940455,2005-04,1
1568000707,2005-08,1
1568028288,2005-08,1
156802830X,2005-08,1
1568029055,2005-09,1
1568210442,2005-09,1
1568212186,2005-07,1
1568212305,2005-05,1
1568213220,2005-09,1
1568213840,2005-09,1
1568215002,2005-09,1
1568221983,2005-07,1
1568224796,2005-08,1
1568330049,2005-01,1
1568331916,2005-10,1
1568360177,2005-02,1
1568360223,2005-10,1
1568360320,2005-06,1
1568361483,2005-05,1
1568380550,2005-05,1
1568380836,2005-08,1
1568381409,2005-07,1
1568381905,2005-09,1
1568382014,2005-09,1
1568386214,2005-09,2
1568491417,2005-04,1
1568491980,2005-03,1
1568492294,2005-04,1
1568492545,2005-09,1
1568494750,2005-04,1
1568496990,2005-09,1
1568497318,2005-08,1
1568541139,2005-01,1
1568543387,2005-10,1
1568581025,2005-06,1
1568581246,2005-09,1
1568581769,2005-07,1
1568582102,2005-09,1
1568582196,2005-03,1
1568582196,2005-08,1
1568582269,2005-07,1
1568582862,2005-01,1
1568583095,2005-06,1
1568583168,2005-07,1
1568591772,2005-07,1
1568600623,2005-07,1
1568600887,2005-07,1
1568650493,2005-06,1
1568651155,2005-04,1
1568812116,2005-05,2
1568812167,2005-09,1
1568820461,2005-08,1
1568820690,2005-07,1
1568820941,2005-10,1
1568821042,2005-09,1
1568821468,2005-01,1
1568821573,2005-03,1
1568821670,2005-03,1
1568821727,2005-04,1
1568981694,2005-08,1
1568981988,2005-03,1
1568982496,2005-03,1
1568982976,2005-04,1
1568983069,2005-01,1
1568983239,2005-02,1
1568983549,2005-03,1
1568983972,2005-08,1
1568984057,2005-07,1
1568984456,2005-10,1
1568984561,2005-03,1
156898460X,2005-08,1
1568984650,2005-06,1
1568984685,2005-10,1
1568984782,2005-07,1
1568984936,2005-10,1
1568985029,2005-08,1
1568985029,2005-09,1
1568985312,2005-09,1
156899351X,2005-05,1
156906797X,2005-09,1
1569120501,2005-09,1
1569243670,2005-03,1
1569243670,2005-04,1
1569243719,2005-07,1
1569243778,2005-04,2
1569243778,2005-06,1
1569243972,2005-04,1
1569244022,2005-09,1
1569244197,2005-01,1
1569244197,2005-02,1
1569244197,2005-03,1
1569244197,2005-08,1
1569244197,2005-10,1
1569244200,2005-10,1
1569244286,2005-02,1
1569244286,2005-07,1
1569244286,2005-08,2
1569244324,2005-01,1
1569244367,2005-08,1
1569244375,2005-09,1
1569244510,2005-05,1
1569244510,2005-08,1
1569244537,2005-03,1
1569244537,2005-06,1
1569244618,2005-08,1
1569244677,2005-07,1
1569244677,2005-08,1
1569244677,2005-09,1
1569244685,2005-02,1
156924491X,2005-08,1
1569245002,2005-10,1
1569245096,2005-08,1
1569245134,2005-03,1
1569245134,2005-10,1
1569245207,2005-02,1
1569245215,2005-02,1
1569245223,2005-07,1
1569245320,2005-09,1
1569245444,2005-07,1
1569245460,2005-05,1
1569245460,2005-08,1
1569245460,2005-09,1
1569245479,2005-08,1
1569245665,2005-07,1
1569245843,2005-08,1
1569246009,2005-08,2
1569246084,2005-08,1
1569246211,2005-08,1
1569246297,2005-08,1
1569246297,2005-09,1
1569246378,2005-08,1
1569247153,2005-02,1
1569311935,2005-05,1
1569312893,2005-03,1
1569313229,2005-02,1
1569313369,2005-05,1
156931649X,2005-09,1
1569316554,2005-08,1
156931778X,2005-03,1
156931778X,2005-04,1
156931778X,2005-06,1
1569317798,2005-09,1
1569318077,2005-10,1
1569318417,2005-06,1
1569318689,2005-03,1
1569318697,2005-08,1
1569319537,2005-05,1
1569373124,2005-07,1
1569373965,2005-07,1
1569376190,2005-07,1
1569470154,2005-10,1
1569470200,2005-09,1
1569471509,2005-06,1
1569471622,2005-06,1
1569472807,2005-05,1
1569473137,2005-08,1
1569473307,2005-05,1
1569473390,2005-10,1
1569473439,2005-10,1
1569473455,2005-01,1
1569473455,2005-07,1
1569473692,2005-06,1
1569473692,2005-07,1
1569473706,2005-06,1
1569473765,2005-02,1
156947379X,2005-07,1
1569473803,2005-07,1
1569550239,2005-07,1
1569550956,2005-08,1
1569552142,2005-01,1
1569552924,2005-09,1
1569553211,2005-08,1
1569553688,2005-01,1
1569705445,2005-09,1
1569709467,2005-09,1
1569709521,2005-09,2
1569709696,2005-02,1
1569709777,2005-04,1
1569709785,2005-02,1
1569709793,2005-02,1
1569709793,2005-08,1
1569709807,2005-09,1
1569709866,2005-03,1
1569709912,2005-01,1
156971021X,2005-02,1
1569710635,2005-05,1
1569712352,2005-09,1
1569712441,2005-01,1
1569712697,2005-08,1
1569712972,2005-02,1
1569713758,2005-05,1
1569713782,2005-08,1
1569714029,2005-09,1
1569714290,2005-09,1
1569714819,2005-04,1
1569715157,2005-08,1
1569716056,2005-07,1
156971648X,2005-08,1
1569717494,2005-03,1
1569718164,2005-05,1
1569718822,2005-10,1
1569719047,2005-08,1
1569719403,2005-07,1
1569719624,2005-08,1
1569719640,2005-05,1
1569719780,2005-10,1
1569751684,2005-05,1
1569753040,2005-04,1
1569753059,2005-05,1
1569753202,2005-07,1
1569753903,2005-05,1
1569754128,2005-02,1
1569754128,2005-08,1
1569754128,2005-09,1
1569754144,2005-02,1
1569754152,2005-06,1
1569754217,2005-08,1
1569754306,2005-07,1
1569754381,2005-08,1
1569754578,2005-06,2
1569754578,2005-08,1
1569754594,2005-03,1
1569754772,2005-07,1
1569754780,2005-07,1
1569754780,2005-08,1
1569761388,2005-09,1
1569761523,2005-08,1
1569761523,2005-09,1
156976154X,2005-09,1
1569761744,2005-09,2
1569775036,2005-08,1
1569800863,2005-03,1
156980155X,2005-09,1
1569801657,2005-02,1
1569802327,2005-03,1
1569802475,2005-09,1
1569802521,2005-03,1
1569802629,2005-02,1
1569802742,2005-09,1
1569802858,2005-09,1
1570031096,2005-08,1
1570035121,2005-07,1
1570065357,2005-09,1
1570066361,2005-10,1
1570066396,2005-09,1
1570085188,2005-08,1
1570089841,2005-07,1
1570181519,2005-09,1
157019050X,2005-09,1
1570231990,2005-01,1
1570270392,2005-10,1
1570271410,2005-08,1
1570280754,2005-02,1
1570281823,2005-08,1
1570282021,2005-04,1
1570340404,2005-03,1
1570425388,2005-05,1
1570426287,2005-02,1
1570427933,2005-09,1
1570428131,2005-06,1
1570429693,2005-02,1
1570541116,2005-05,1
1570541116,2005-10,1
1570541175,2005-09,1
1570548080,2005-08,1
1570548374,2005-08,1
1570548587,2005-04,1
1570549605,2005-09,1
1570611327,2005-09,1
1570611807,2005-01,1
1570612226,2005-06,1
1570613168,2005-01,1
1570613591,2005-09,1
157061377X,2005-10,1
1570613818,2005-08,1
1570613818,2005-09,1
1570613818,2005-10,1
1570613966,2005-03,1
1570614156,2005-01,1
1570614253,2005-01,1
1570614253,2005-04,1
1570614261,2005-01,1
1570614482,2005-09,1
1570614555,2005-09,1
1570620504,2005-08,1
157062089X,2005-02,1
1570620938,2005-08,1
1570620962,2005-08,1
1570621152,2005-08,1
1570622310,2005-09,1
1570622345,2005-02,1
1570622426,2005-10,1
1570622590,2005-02,1
1570623007,2005-07,1
1570623074,2005-05,1
1570623449,2005-10,1
1570623503,2005-03,1
1570623503,2005-05,1
1570623945,2005-05,1
1570624127,2005-09,1
1570624364,2005-03,1
1570624526,2005-03,1
1570624763,2005-08,1
1570625549,2005-08,1
1570625549,2005-09,1
1570625840,2005-08,1
1570625875,2005-03,1
1570626111,2005-09,1
157062710X,2005-10,1
1570627118,2005-09,1
1570627134,2005-05,1
1570627428,2005-08,1
1570627703,2005-07,1
1570628041,2005-03,1
1570628092,2005-02,1
1570628122,2005-08,1
1570628122,2005-10,1
1570628521,2005-01,1
1570628599,2005-06,1
157062884X,2005-05,1
157062903X,2005-05,2
157062903X,2005-07,1
1570629137,2005-06,1
1570629307,2005-01,1
157062982X,2005-05,1
1570629838,2005-09,1
1570670196,2005-09,1
1570670250,2005-02,1
1570670692,2005-09,1
1570670994,2005-03,1
1570671036,2005-08,2
1570671036,2005-09,1
1570671176,2005-05,1
1570671362,2005-02,1
1570671435,2005-09,1
1570671443,2005-05,1
1570671516,2005-05,1
1570671613,2005-03,1
1570671613,2005-08,1
157067163X,2005-03,1
1570671672,2005-01,1
1570671699,2005-09,1
1570671796,2005-08,1
1570713383,2005-08,1
1570713960,2005-02,1
1570713960,2005-09,1
1570715106,2005-04,1
1570715114,2005-07,1
1570716242,2005-08,1
1570717141,2005-08,1
1570717540,2005-08,1
1570718318,2005-09,1
1570718423,2005-04,1
1570719063,2005-09,1
1570719322,2005-01,1
1570720428,2005-06,1
1570751692,2005-07,1
1570753113,2005-02,1
1570753113,2005-09,1
1570753318,2005-02,1
1570754047,2005-10,1
1570754195,2005-06,1
1570754330,2005-02,1
1570755450,2005-02,1
157075554X,2005-07,1
1570760187,2005-08,1
1570760845,2005-09,1
1570761183,2005-04,1
1570761361,2005-08,1
1570761841,2005-01,1
1570762120,2005-04,1
1570762163,2005-09,1
1570762228,2005-03,1
1570762333,2005-04,1
1570762481,2005-10,1
1570762619,2005-09,1
1570762821,2005-07,1
1570762821,2005-09,1
1570762848,2005-01,2
1570762848,2005-05,1
1570762856,2005-07,1
1570762856,2005-08,1
1570763127,2005-09,1
1570872929,2005-06,1
1570911525,2005-04,1
1570911649,2005-04,1
1570914176,2005-08,1
1570916020,2005-04,1
1570916187,2005-05,1
1570916209,2005-08,1
1570918775,2005-05,1
1570970157,2005-01,1
1570970157,2005-10,1
1570970238,2005-06,1
1570980217,2005-09,1
1571100814,2005-07,1
1571100857,2005-08,1
157110089X,2005-08,1
157110089X,2005-09,2
1571103074,2005-03,1
1571103104,2005-09,1
1571103198,2005-08,1
1571103538,2005-07,1
1571103732,2005-08,1
1571132481,2005-03,1
1571200193,2005-07,1
157120024X,2005-07,1
1571201025,2005-02,1
1571201505,2005-08,1
1571201688,2005-09,1
1571201734,2005-01,1
1571201734,2005-06,1
1571201734,2005-07,1
1571201912,2005-10,1
1571202048,2005-07,1
1571202099,2005-01,1
1571202102,2005-09,1
1571202110,2005-06,1
1571202161,2005-09,1
1571202226,2005-07,1
1571202234,2005-09,1
1571202269,2005-06,1
1571202366,2005-04,1
1571202412,2005-02,1
1571202412,2005-08,1
1571202412,2005-10,1
1571202447,2005-05,1
1571202447,2005-06,1
1571202455,2005-04,1
1571202544,2005-09,1
1571202560,2005-08,1
1571202781,2005-09,1
157120279X,2005-07,1
157120279X,2005-09,2
157120279X,2005-10,1
1571202803,2005-08,1
1571202811,2005-03,1
1571202811,2005-09,1
1571202854,2005-02,1
1571202862,2005-08,1
1571202927,2005-09,1
1571202943,2005-09,1
1571203079,2005-07,1
1571203079,2005-09,1
1571203079,2005-10,1
1571203095,2005-09,1
1571203125,2005-05,1
1571203125,2005-07,1
1571290370,2005-01,1
1571310444,2005-04,1
157143092X,2005-10,1
1571454535,2005-08,1
1571455825,2005-08,1
1571456864,2005-03,1
1571456899,2005-08,1
1571457151,2005-09,1
1571457895,2005-03,1
157145814X,2005-09,1
1571458409,2005-09,1
1571458794,2005-01,1
1571458816,2005-01,1
1571458816,2005-03,1
1571459707,2005-01,1
1571459774,2005-06,1
1571515437,2005-03,1
1571515895,2005-03,1
1571670068,2005-07,1
1571671536,2005-01,1
1571685863,2005-03,1
1571687653,2005-06,1
1571740627,2005-07,1
1571740767,2005-07,1
1571740872,2005-09,1
1571741062,2005-03,1
1571741062,2005-09,1
1571741208,2005-04,1
1571741437,2005-09,1
1571741704,2005-04,1
1571741739,2005-07,1
1571741836,2005-02,1
1571741917,2005-06,1
1571741976,2005-08,1
157174200X,2005-01,1
157174200X,2005-05,1
1571742212,2005-08,1
1571742263,2005-08,1
1571742298,2005-05,1
1571742387,2005-10,1
1571742549,2005-08,1
1571742786,2005-01,1
1571742786,2005-04,1
1571743227,2005-06,1
1571743227,2005-09,1
1571743251,2005-08,1
1571743294,2005-09,1
1571743499,2005-02,1
1571743537,2005-06,1
1571743669,2005-08,1
1571743774,2005-09,1
1571743790,2005-09,1
1571743812,2005-03,2
1571743812,2005-08,2
1571743812,2005-10,1
1571743847,2005-09,1
1571743863,2005-04,1
1571744045,2005-10,1
1571744126,2005-08,1
1571744134,2005-09,1
1571744215,2005-09,1
1571744231,2005-09,2
1571744290,2005-10,1
1571744347,2005-08,1
1571744363,2005-09,1
157174438X,2005-07,1
1571744401,2005-08,1
1571744428,2005-05,1
1571744509,2005-10,1
1571780300,2005-05,1
1571780386,2005-08,1
1571780890,2005-09,1
1571781803,2005-08,1
1571781803,2005-09,2
1571882006,2005-08,1
1571882979,2005-08,1
1571892451,2005-09,1
1571892508,2005-10,1
1571893016,2005-05,1
1571893199,2005-05,1
1571893199,2005-07,1
1571974342,2005-04,1
157218079X,2005-08,1
1572181443,2005-06,1
1572181443,2005-07,1
157223301X,2005-07,1
1572234059,2005-01,1
1572234059,2005-08,1
1572235810,2005-09,1
1572236825,2005-02,1
1572238844,2005-06,1
1572238844,2005-10,1
1572240016,2005-08,1
1572240407,2005-01,1
1572240407,2005-04,1
1572240504,2005-03,1
157224058X,2005-08,1
1572240628,2005-08,1
1572240709,2005-08,1
1572240806,2005-04,1
157224108X,2005-06,1
157224108X,2005-08,1
1572241152,2005-05,1
1572241349,2005-04,1
1572242086,2005-05,2
1572242108,2005-06,1
1572242191,2005-02,1
157224223X,2005-05,1
1572242310,2005-02,1
1572242310,2005-07,1
1572242310,2005-08,1
1572242388,2005-05,1
1572242388,2005-08,1
1572242388,2005-09,1
1572242396,2005-09,1
1572242582,2005-09,1
1572242841,2005-05,1
1572242914,2005-08,1
1572243066,2005-04,1
1572243260,2005-03,1
1572243287,2005-09,1
1572243317,2005-09,1
1572243422,2005-08,1
157224349X,2005-02,1
157224349X,2005-09,1
1572243562,2005-08,1
1572243635,2005-04,1
157224366X,2005-08,1
1572243759,2005-05,1
1572243759,2005-06,1
1572243759,2005-07,2
1572243759,2005-08,5
1572243805,2005-02,1
1572243899,2005-03,1
1572243961,2005-07,1
1572243996,2005-05,1
1572244038,2005-08,1
1572244089,2005-08,1
1572244275,2005-08,1
1572301155,2005-08,1
1572302801,2005-01,1
1572303077,2005-08,1
1572304510,2005-02,1
1572304510,2005-08,1
1572305258,2005-09,1
1572306254,2005-08,1
1572307188,2005-09,1
1572307609,2005-09,1
1572308702,2005-01,1
1572308796,2005-05,1
1572308796,2005-08,1
1572309059,2005-05,1
1572309288,2005-09,1
1572309784,2005-07,1
1572309881,2005-08,1
1572316217,2005-10,1
1572332816,2005-04,1
1572432837,2005-10,1
1572433493,2005-08,1
1572436727,2005-04,1
1572437243,2005-05,1
1572437448,2005-10,1
1572437545,2005-07,1
1572437553,2005-10,1
1572437790,2005-09,1
1572482206,2005-07,1
1572484551,2005-03,1
1572492511,2005-04,1
157249266X,2005-10,1
157249283X,2005-06,1
157249350X,2005-03,1
1572493739,2005-09,1
1572580143,2005-10,1
1572623284,2005-03,1
1572701137,2005-07,1
1572703210,2005-02,1
1572704357,2005-02,1
1572704462,2005-09,1
1572704691,2005-06,1
1572704691,2005-09,2
1572734345,2005-08,1
1572736070,2005-07,1
1572810661,2005-02,1
1572811234,2005-09,1
1572812583,2005-06,1
1572812915,2005-06,1
1572814349,2005-06,2
1572814349,2005-09,1
1572814659,2005-01,1
1572814683,2005-08,1
1572814683,2005-09,1
1572814764,2005-06,1
1572814888,2005-07,1
1572814888,2005-08,1
1572840420,2005-01,1
1572840579,2005-08,1
1572840781,2005-08,1
1572930373,2005-08,1
157293039X,2005-03,1
1572931167,2005-04,1
1572931256,2005-05,1
1572970111,2005-10,1
157297267X,2005-08,1
1573061115,2005-04,1
1573061425,2005-02,1
157306145X,2005-02,1
1573120944,2005-01,1
1573122874,2005-04,1
1573181226,2005-01,1
1573220558,2005-09,1
1573221112,2005-05,1
1573221597,2005-06,1
1573222259,2005-07,1
1573222453,2005-05,1
1573222453,2005-06,1
1573222453,2005-08,1
1573222453,2005-10,1
1573222518,2005-01,1
1573222631,2005-01,1
1573222631,2005-04,1
1573222666,2005-04,1
1573222739,2005-01,1
1573222763,2005-02,1
157322281X,2005-01,1
157322281X,2005-02,1
157322281X,2005-03,1
157322281X,2005-05,1
157322281X,2005-10,1
1573222852,2005-02,1
1573222968,2005-08,1
1573222976,2005-05,2
1573222976,2005-08,2
1573222976,2005-09,3
1573222984,2005-06,1
1573222992,2005-03,2
1573222992,2005-04,2
1573222992,2005-05,2
1573222992,2005-08,6
1573222992,2005-10,1
157322300X,2005-09,1
1573223026,2005-06,3
1573223026,2005-08,4
1573223026,2005-09,1
1573223026,2005-10,1
1573223042,2005-02,2
1573223042,2005-03,1
1573223042,2005-07,1
1573223077,2005-07,2
1573223085,2005-04,1
1573223085,2005-05,1
1573223093,2005-06,1
1573223093,2005-08,1
157322314X,2005-08,1
157322314X,2005-09,9
157322314X,2005-10,1
1573223158,2005-06,2
1573223158,2005-07,2
1573223158,2005-08,1
1573223158,2005-09,1
1573223247,2005-08,1
1573223328,2005-07,2
1573223328,2005-09,1
1573223425,2005-04,1
157322345X,2005-07,1
1573223573,2005-09,1
1573225053,2005-08,1
1573225096,2005-01,1
1573225142,2005-05,1
1573225320,2005-08,1
1573225789,2005-02,1
1573225789,2005-08,1
1573225789,2005-09,1
1573226106,2005-02,1
1573226106,2005-09,1
1573226327,2005-08,1
1573226513,2005-04,1
1573226521,2005-05,2
1573226521,2005-06,1
1573226521,2005-09,1
1573226882,2005-05,1
1573227218,2005-07,1
1573227331,2005-08,1
1573227358,2005-05,1
1573227811,2005-01,1
1573227846,2005-08,1
1573227889,2005-01,1
157322815X,2005-09,1
1573228710,2005-06,1
1573228834,2005-05,2
1573229202,2005-09,1
1573229326,2005-03,1
1573229377,2005-06,1
1573229865,2005-06,1
157322989X,2005-02,1
1573240362,2005-09,1
1573240532,2005-08,1
1573241016,2005-09,1
1573241903,2005-10,1
1573242136,2005-05,1
1573245704,2005-03,1
1573247022,2005-05,1
157324824X,2005-05,1
1573249122,2005-08,1
1573249122,2005-09,1
157324967X,2005-09,1
1573440795,2005-01,1
1573441066,2005-08,1
1573441333,2005-06,1
1573441368,2005-05,1
1573441449,2005-05,1
1573441511,2005-03,1
1573441562,2005-03,2
1573441562,2005-07,2
1573441635,2005-08,1
1573441678,2005-06,1
1573441686,2005-04,1
1573441686,2005-08,1
1573441872,2005-08,1
1573442046,2005-08,1
1573442143,2005-09,1
1573451576,2005-07,1
1573451878,2005-02,1
1573459194,2005-02,1
157356396X,2005-03,1
1573580287,2005-02,1
1573660817,2005-07,1
1573671908,2005-09,1
1573691372,2005-09,1
157383355X,2005-09,1
1573920053,2005-01,1
1573920517,2005-05,1
1573920614,2005-09,1
1573921661,2005-04,1
1573921661,2005-09,1
1573926213,2005-09,1
1573927783,2005-04,1
157392797X,2005-09,1
1573928151,2005-02,1
1573928410,2005-02,1
1573928968,2005-02,1
1573929344,2005-01,1
1573929425,2005-05,1
157392945X,2005-08,1
1573929727,2005-04,1
1574090194,2005-06,1
1574090232,2005-10,1
1574090275,2005-07,1
1574091247,2005-06,1
1574091778,2005-09,1
1574092138,2005-10,1
1574160060,2005-06,1
1574160265,2005-04,1
1574160400,2005-10,1
1574160737,2005-08,1
1574215450,2005-09,1
157421568X,2005-09,1
1574218174,2005-06,1
1574240625,2005-06,1
157424115X,2005-06,1
1574270567,2005-08,1
1574271547,2005-08,1
1574320041,2005-09,1
1574320289,2005-03,1
1574320319,2005-09,1
1574320971,2005-07,1
1574321560,2005-08,1
1574321641,2005-08,1
157432182X,2005-07,1
157432196X,2005-08,1
1574322036,2005-09,1
1574322125,2005-07,1
1574322206,2005-09,1
1574322850,2005-07,1
1574322990,2005-09,1
1574323253,2005-09,1
1574323539,2005-07,1
1574323539,2005-08,1
1574323806,2005-08,1
1574323903,2005-09,1
1574323938,2005-09,1
1574323954,2005-08,2
1574324055,2005-09,1
1574324098,2005-06,1
1574324128,2005-01,1
157432425X,2005-07,1
1574324349,2005-08,1
1574324357,2005-09,1
1574324489,2005-08,1
1574324594,2005-03,1
1574327968,2005-01,1
1574327968,2005-10,1
1574410121,2005-08,1
157441139X,2005-03,1
1574411586,2005-02,1
1574411780,2005-05,1
1574411780,2005-09,1
1574411853,2005-02,1
1574442236,2005-08,1
1574443402,2005-07,1
1574530305,2005-02,1
1574530860,2005-03,1
1574534025,2005-07,1
1574535110,2005-05,1
1574535110,2005-07,1
1574535250,2005-09,1
1574551094,2005-05,1
1574555561,2005-04,1
1574556924,2005-07,1
1574556924,2005-08,1
1574670883,2005-05,1
1574670972,2005-01,1
1574670980,2005-08,1
1574671081,2005-07,1
157467109X,2005-07,1
1574717235,2005-09,1
157471810X,2005-09,1
1574723103,2005-02,1
1574780018,2005-05,1
1574780018,2005-10,1
1574860542,2005-03,1
1574862030,2005-07,1
1574862820,2005-05,1
1574862820,2005-06,1
1574864432,2005-09,1
1574864564,2005-09,1
1574864599,2005-05,1
157486498X,2005-10,1
1574865048,2005-08,1
1574865102,2005-08,1
1574865102,2005-09,1
1574865110,2005-07,1
1574865110,2005-08,1
157488154X,2005-06,1
1574881809,2005-06,1
1574881809,2005-07,1
1574882198,2005-08,1
157488252X,2005-04,1
1574882627,2005-09,1
1574882856,2005-07,1
1574882864,2005-03,1
1574883186,2005-02,1
1574883356,2005-10,1
157488414X,2005-06,1
1574884360,2005-08,1
1574884417,2005-06,1
1574885189,2005-09,1
1574886398,2005-01,1
1574887599,2005-08,1
1574887963,2005-01,1
157488834X,2005-05,1
1574888498,2005-01,1
1574888498,2005-04,1
1574888498,2005-07,2
1574888498,2005-09,1
1574888528,2005-04,1
1574888560,2005-06,1
1574888560,2005-09,1
1574888900,2005-01,1
1574889079,2005-06,1
157488915X,2005-06,1
1574889621,2005-10,1
1574911384,2005-08,1
1575001772,2005-06,1
1575040123,2005-09,1
1575050285,2005-07,1
1575100479,2005-10,1
1575240459,2005-04,1
1575240459,2005-10,1
1575240653,2005-05,1
1575250128,2005-02,1
1575252368,2005-06,1
1575252384,2005-03,1
1575253496,2005-05,1
1575302942,2005-09,1
1575420139,2005-08,1
1575420554,2005-10,1
1575420899,2005-08,1
1575421127,2005-08,1
1575421283,2005-06,1
1575421305,2005-06,1
1575441136,2005-07,1
157558106X,2005-09,1
1575605147,2005-09,1
1575606550,2005-05,1
1575606798,2005-08,1
1575608235,2005-09,1
1575660350,2005-10,1
157566352X,2005-05,1
1575663570,2005-09,1
157566528X,2005-05,1
1575665379,2005-01,1
1575665379,2005-04,1
1575665557,2005-08,1
157566609X,2005-08,1
1575666618,2005-02,1
1575666987,2005-08,1
1575667258,2005-05,1
1575667355,2005-08,1
157566755X,2005-06,1
1575668548,2005-03,1
1575668777,2005-06,1
1575668882,2005-03,1
1575690039,2005-02,1
1575791250,2005-02,1
157579277X,2005-08,1
1575841886,2005-05,1
1575871726,2005-08,1
1575872005,2005-06,1
1575872110,2005-01,1
1576079872,2005-04,1
1576102912,2005-02,1
1576105253,2005-02,1
1576121682,2005-01,1
1576121682,2005-02,1
1576121682,2005-10,1
1576121917,2005-03,1
1576234436,2005-08,1
1576236196,2005-10,1
1576239969,2005-06,1
1576300447,2005-09,1
1576300587,2005-04,1
1576361616,2005-02,1
1576462404,2005-10,1
157646637X,2005-01,1
1576468429,2005-08,1
1576601250,2005-10,1
1576601331,2005-09,1
1576601390,2005-02,1
157660151X,2005-08,1
1576601919,2005-10,1
1576732754,2005-06,1
1576733165,2005-05,1
157673580X,2005-02,1
1576736083,2005-08,1
1576736423,2005-03,1
1576736644,2005-04,1
1576737063,2005-08,1
1576737071,2005-04,1
157673708X,2005-02,1
1576737098,2005-09,1
1576737330,2005-08,1
1576737330,2005-09,1
1576737551,2005-08,1
1576737578,2005-01,1
1576737748,2005-06,1
1576737772,2005-07,1
1576737799,2005-06,1
1576738167,2005-01,1
1576738167,2005-04,1
1576738167,2005-09,1
1576738167,2005-10,1
1576738191,2005-08,1
157673840X,2005-08,1
1576738892,2005-09,1
1576739252,2005-10,1
1576739759,2005-08,1
1576739902,2005-04,1
157675006X,2005-06,1
1576750507,2005-05,1
1576750507,2005-09,1
1576750744,2005-08,1
1576750914,2005-04,1
1576750949,2005-09,1
1576751198,2005-01,1
1576751244,2005-05,1
1576751244,2005-09,1
1576751678,2005-04,1
1576751740,2005-09,2
1576751988,2005-03,1
1576751988,2005-06,1
1576751988,2005-08,1
1576751996,2005-03,1
1576751996,2005-08,2
1576752003,2005-10,1
1576752259,2005-01,1
1576752267,2005-06,1
1576752321,2005-08,1
1576752518,2005-09,1
1576752577,2005-08,1
1576752585,2005-04,2
1576752585,2005-05,1
1576752585,2005-07,1
1576752585,2005-08,1
1576752585,2005-09,2
1576752860,2005-01,1
1576752860,2005-02,1
1576752887,2005-05,1
1576752887,2005-08,1
1576752895,2005-08,1
1576753018,2005-01,3
1576753018,2005-02,4
1576753018,2005-03,3
1576753018,2005-04,2
1576753018,2005-05,1
1576753018,2005-06,3
1576753018,2005-07,2
1576753018,2005-08,1
1576753018,2005-09,1
1576753018,2005-10,3
1576753158,2005-07,1
1576753174,2005-08,1
1576753174,2005-09,1
1576753301,2005-07,1
1576753492,2005-09,1
1576760588,2005-05,1
